title,developer,url,published_date,price,genre,description,tags
prison game,Neptune_gaimon,https://neptune-gaimon.itch.io/prison-game,,,,,[]
Defuse it,dondiego1705,https://dondiego1705.itch.io/defuse-it,27 April 2025 @ 17:54 UTC,,Puzzle,"Try to Defuse all the mines on the minefield, or you will explode. Avoid traps and be careful of getting hit by bullets.",[]
Hubby!,AngelonItch,https://angelonitch.itch.io/hubby,27 April 2025 @ 17:53 UTC,,,Your Friend Hubby!,"['2D', 'Virtual Pet']"
pelmenRUN,inkognito_3331,https://inkognito-3331.itch.io/pelmenrun,27 April 2025 @ 17:50 UTC,,Platformer,не дайте съесть пельменя,"['2D', 'Experimental', 'Food', 'one-button', 'Runner', 'Unity']"
Mr. Froge Gets Crossed,Cal,https://snabkol.itch.io/mr-froge,27 April 2025 @ 17:50 UTC,,Adventure,Mr. Froge wakes up with a banging hangover. Will you help him across the road?,[]
Idle Hover Knights,Combat Dices Team,https://combat-dices-team.itch.io/idle-hover-knights,27 April 2025 @ 17:49 UTC,,Shooter,,"['2D', 'Godot', 'Idle', 'Incremental', 'No AI', 'Pixel Art', 'Post-apocalyptic', 'Singleplayer']"
Kitchen Fly,RickyHugh,https://rickyhugh.itch.io/kitchen-fly,,,Action,"Run the Kitchen, Avoid the flies.",[]
Super Mega Trash Corp,QuicksilverForge,https://quicksilverforge.itch.io/super-mega-trash-corp,27 April 2025 @ 17:43 UTC,,,,"['Casual', 'Relaxing']"
Out of Mana,theraggebus,https://theraggebus.itch.io/outofmana,27 April 2025 @ 17:38 UTC,,,Out of Mana is a beat em up where you play as a wizard that runs out of mana and has to get back to basics.,[]
BallzGame,BON,https://bon-central.itch.io/ballzg,27 April 2025 @ 17:35 UTC,,Simulation,BallzG,"['3D', 'rollball']"
Глътка и стъпка,donatellamozarella,https://donatellamozarella.itch.io/glutkaistupka,27 April 2025 @ 17:34 UTC,,,,[]
Endless Bossfight,Mirakos,https://mirakos.itch.io/endless-bossfight,27 April 2025 @ 17:34 UTC,$2,Shooter,,"['Pixel Art', 'Retro', 'Rotation', 'Simple']"
"AYE, FOREIGN EYE!",JWest,https://jwest.itch.io/aye,,,,,[]
Traveling Lights,1-Dragon-1,https://1-dragon-1.itch.io/traveling-lights,27 April 2025 @ 17:28 UTC,,,,['2D']
Alien survival game,Nullis the Wolf,https://nullis-the-wolf.itch.io/alien-survival-game,27 April 2025 @ 17:27 UTC,,Action,,[]
Townmaker,Hardcoffee Game Studio,https://hardcoffee.itch.io/townmaker,,,Puzzle,Fix the buildings and create a new town,[]
Jungle Attack,RumShackStudios,https://rumshackstudios.itch.io/jungle-attack,27 April 2025 @ 17:24 UTC,,Action,"Run through the jungle, but watch out for the hazards!","['2D', 'Pixel Art']"
Math Is You,Paziowsky,https://paziowsky.itch.io/math-is-you,,,Puzzle,A short math puzzle game,[]
The Night Roamer,CheezeKneez,https://cheezekneez.itch.io/the-night-roamer,27 April 2025 @ 17:21 UTC,,Survival,A simple 2D horror game where you collect keys to escape a monster,"['Creepy', 'Horror', 'Indie', 'No AI', 'Pixel Art', 'Singleplayer']"
Aim! Kirby's Spring Shot,🌸Snevil Grey🌸,https://snevil-grey.itch.io/kirbyspringshot,,,Action,,[]
Gacha Addict Simulator!,Basil 🌿,https://mostnormalprosekafan.itch.io/gacha-addict-simulator,27 April 2025 @ 17:15 UTC,,Visual Novel,A short game made for Lame Jam 50,"['lame-jame-50', ""Ren'Py""]"
Pig of war,Tmyrm,https://tmyrm.itch.io/pig-of-war,,,Platformer,#gameJam,[]
Chivalrous Coin Collector,NinjaBoy1010,https://ninjaboy1010.itch.io/chivalrous-coin-collector,27 April 2025 @ 17:10 UTC,,Platformer,Ascend to the top as you collect all the Chivalrous Knight's coins!,"['2D', 'Difficult', 'Godot']"
Sonic Chaos - Sega Master System - Sonic Chaos Plus Hack,Jordan The Sonic Chaos Gamer,https://sonic-chaos-gamer.itch.io/sonic-chaos-sega-master-system-sonic-chaos-plus-hack,,,,Play This Hack! It’s So Fun!,[]
Defragment,turtletennis,https://turtletennis.itch.io/defragment,27 April 2025 @ 17:06 UTC,,Puzzle,Combine bits to bytes and beyond,['2D']
Tetris,Nacura,https://nacura.itch.io/tetris,27 April 2025 @ 17:06 UTC,,Puzzle,My first real unity project. Nothing special but you should give it a try.,"['Arcade', 'Non violent', 'Relaxing', 'Singleplayer', 'Tetris']"
Mushroom Delivery,HaydenRoss,https://haydenross.itch.io/mushroom-delivery,,,Platformer,A game made in Games and Interactivity,[]
Spring String,Agent_Jo,https://agent-jo.itch.io/spring-string,,,Puzzle,Clean the Tower of Babel using your entire vocabulary.,[]
Cut-me,zig,https://zigmc.itch.io/cut-me,27 April 2025 @ 17:03 UTC,,Simulation,Paper cutting simulator,[]
Spring String,Agent_Jo,https://agent-jo.itch.io/spring-string,,,Puzzle,Clean the Tower of Babel using your entire vocabulary.,[]
Cut-me,zig,https://zigmc.itch.io/cut-me,27 April 2025 @ 17:03 UTC,,Simulation,Paper cutting simulator,[]
Tom the Bunny,gaiafog,https://gaiafog.itch.io/tom-the-bunny,27 April 2025 @ 17:02 UTC,,,Collect magical Easter eggs filled with secret ingredients to brew potions for six overgrown trees!,"['Casual', 'Cute', 'Singleplayer']"
Sonic 1 - Sega Master System - Marble Zone Hack,Jordan The Sonic Chaos Gamer,https://sonic-chaos-gamer.itch.io/sonic-1-sega-master-system-marble-zone-hack,,,,Play This Hack! It’s So Fun!,[]
The world looks green,Andenl,https://andenl.itch.io/the-world-looks-green,27 April 2025 @ 17:00 UTC,,Platformer,Everything you touch turns green,"['2D', 'Pixel Art', 'Singleplayer']"
Arbor Shop,Kizons,https://kizons.itch.io/arbor-shop,27 April 2025 @ 16:59 UTC,,,#Spring2DJam Are you stuck between becoming a gardener or a barber? Now you get to experience both — at the same time!,"['Comedy', 'Hand-drawn', 'Monsters', 'No AI', 'Singleplayer', 'spring2djam']"
S33D the robot,Szym,https://nszym.itch.io/s33d-the-robot,,,,Reclaim your garden - fertilize it - fight the overgrowth,[]
The Legend of Axegun: Apocalypse,Pixel Creations,https://pixelcreations.itch.io/the-legend-of-axegun-apocalypse,27 April 2025 @ 16:57 UTC,,Action,"The end of the world has already happened, but one lumberjack with his trusty axegun won't go down without a fight","['2D', 'Dark', 'Godot', 'Horror', 'Indie', 'Pixel Art', 'Short', 'Zombies']"
Mower Mayhem!,Toggle Games,https://toggle-games.itch.io/mower-mayhem,27 April 2025 @ 16:57 UTC,,,Cut away at your neighbours' overgrown gardens with your legion of lawn mowers!,[]
Overbloomed,Bottetoundra719,https://bottetoundra719.itch.io/overbloomed,,,,"Being a gardener isn't easy, is it?",[]
Treant killer,bartholomheow,https://bartholomheow.itch.io/treant-killer,,,Action,,[]
Faded,yuvirt,https://yuvirt.itch.io/faded,27 April 2025 @ 16:55 UTC,,,The cut simulator,"['2D', 'Indie', 'Singleplayer']"
Owllight,Lekaaa,https://lekaaa.itch.io/owllight,27 April 2025 @ 16:55 UTC,,Rhythm,"A rhythm game inspired by stories of nature, memory, and change.","['3D', 'Animals', 'Atmospheric', 'Cute', 'Relaxing', 'Romance', 'Singleplayer', 'storygame']"
Exploratia,MeemoTheDev,https://meemothedev.itch.io/exploratia,27 April 2025 @ 16:55 UTC,,Adventure,"Explore, Fight, Father, Repeat!",['Singleplayer']
Chop 'Til You Drop,rojvoj,https://rojvoj.itch.io/chop-til-you-drop,,,Puzzle,"Shape Chaos into Order, One Tree at a Time",[]
Bloosom,jnkyo,https://jnkyo.itch.io/bloosom2,27 April 2025 @ 16:52 UTC,,Simulation,,[]
SPRINGFIST,voktor,https://voktor.itch.io/springfist,27 April 2025 @ 16:52 UTC,,Fighting,You HATE bees! You love punching...,"['2D', 'bees', 'easy', 'Pixel Art', 'spring', 'Top-Down']"
Ready? Set? Grow!,RaccoonBender,https://raccoonbender.itch.io/ready-set-grow,,,Action,Overgrowth is a fast-paced magic farming game,[]
Cat travel,Karismis,https://karismis.itch.io/cat-travel,27 April 2025 @ 16:52 UTC,,,Jumo and run with a cat,[]
Growth is Over!,Jamie Braniff,https://jamie-braniff.itch.io/growth-is-over,27 April 2025 @ 16:51 UTC,,Action,Top down 2d beat em up. Incinerate the forest to save your mother.,"['2D', 'Dragons', 'Fantasy', 'Game Jam', 'overgrown', 'Pixel Art', 'spring', 'topdown2d']"
VeeryBigFlower,Relen231,https://relen231.itch.io/veerybigfl,27 April 2025 @ 16:50 UTC,,,In this game you need to grow the tallest flower,[]
CORE,ExEGS,https://exegs.itch.io/core,,,Role Playing,,[]
Die fantastische Welt von Guubi,Ram0,https://ram0.itch.io/diefantsastischeweltvonguubi,27 April 2025 @ 16:50 UTC,,,"Hilf Guubi, durchs All zu fliegen, Brote zu sammeln und ein strahlender Stern zu werden!",[]
"Herbicide Harry in ""The Lawn of Destiny""",AlexCL,https://frimples.itch.io/herbicide-harry-in-the-lawn-of-destiny,27 April 2025 @ 16:49 UTC,,Action,Single Screen Lawn Defender Game,"['Game Jam', 'Short', 'spring']"
WhyDidTheChickenCrossTheRoad?,Gr8bitgames,https://gr8bitgames.itch.io/whydidthechickencrosstheroad,,£1.50,Adventure,Competition,[]
Geo Herausforderung,PozziTiv4ik,https://pozzitiv4ik.itch.io/geo-herausforderung,27 April 2025 @ 16:49 UTC,,Educational,"Geography quiz! Pick 1-50, find the visual target. 50 random quests. Themes. German.","['Casual', 'Local multiplayer', 'Ludum Dare 57', 'Point & Click', 'Quiz', 'Singleplayer']"
Beeline,karamel6281,https://karamel6281.itch.io/beeline,27 April 2025 @ 16:48 UTC,,,Bee minigame,[]
Bountiful Harvest,Ethan Samuels,https://ethansamuels.itch.io/bountiful-harvest,27 April 2025 @ 16:48 UTC,,Card Game,Card game about spreading your farming monopoly,"['2D', 'Pixel Art', 'Unity']"
Grow Green,Abesses,https://abesses.itch.io/grow-green,27 April 2025 @ 16:47 UTC,,Puzzle,A game about to grow on a building,['Mouse only']
Growth Apocalypse,Quadrogun,https://quadrogun.itch.io/growh-apocalypse-1,27 April 2025 @ 16:46 UTC,,Action,An action game where you need to escape from Growth Apocalypsis. Move with WASD and change weapon with mouse wheel!,[]
Neon Cublex,Charllcrot,https://charllcrot.itch.io/neon-cublex,27 April 2025 @ 16:45 UTC,,Shooter,,[]
TeraGrowth,MungyMug,https://mungymug.itch.io/teragrowth,27 April 2025 @ 16:44 UTC,,Simulation,"TeraGrowth - a gentle, cozy clicker game.","['Casual', 'Clicker', 'Gardening', 'Relaxing']"
Überwachsen,pinee (ella),https://pinee.itch.io/uberwachsen,,,Simulation,Eat your veggies before they eat you!,[]
Pave Inc.,Happyfacemike,https://happyfacemike.itch.io/pave-inc,27 April 2025 @ 16:43 UTC,,Puzzle,Good things come to those who pave.,"['2D', 'Cozy', 'Godot', 'Isometric', 'Lo-fi', 'nature', 'No AI', 'Pixel Art', 'Relaxing', 'therapeutic']"
Salad Rush,tutkttu_lantti,https://tutktitu-lantti.itch.io/salad-rush,27 April 2025 @ 16:42 UTC,,Action,,"['2D', 'Cute']"
Fox Adventure,Ardiantocandra,https://ardiantocandra.itch.io/fox-adventure,,,Adventure,fox adventure godot trial,[]
Late Night Cleaning,Samuel Leie,https://samuel-leie.itch.io/clean-night,,,Simulation,Just a normal night in your job as a chambermaid,[]
Toilet Evolve 2D,PoMq1GhosT,https://pom1ghost.itch.io/toilet-evolve-2d,27 April 2025 @ 16:41 UTC,,,Merge it all!!!,"['2D', 'merge', 'pixel', 'Pixel Art', 'skibidi']"
Log_01,AxeMG,https://axemg.itch.io/log-01,27 April 2025 @ 16:40 UTC,,Puzzle,,['Escape Game']
Escape Lebron James And Pdiddy,Fletchpike,https://fletchpike.itch.io/escape-lebron-james-and-pdiddy,27 April 2025 @ 16:40 UTC,,Action,Lebron James,"['3D', 'Horror', 'lebron-james']"
Escape Velocity,TheWickedRocket,https://thewickedrocket.itch.io/escape-velocity,,,Survival,Play as a rocket and escape the space station by navigating through obstacles.,[]
Sushi Monster,Triggs9802,https://triggs9802.itch.io/sushi-monster,,,Adventure,,[]
Action RPG SHOP System for GDevelop,Game2DOM,https://game2dom.itch.io/action-rpg-shop-system-for-gdevelop,27 April 2025 @ 16:38 UTC,$7.49,Role Playing,,"['2D', 'Action RPG']"
Gnome Escape,STgamesDevs,https://stgamesdevs.itch.io/gnome-escape,27 April 2025 @ 16:34 UTC,,,"Run, react, survive! Pick the right tool before the giant drill catches you!","['2D', 'Aseprite', 'Endless Runner', 'High Score', 'infinite-runner', 'No AI', 'Pixel Art', 'Side Scroller', 'Singleplayer', 'Unity']"
Mowther,jebskie,https://jebskie.itch.io/mowther,,,,#Gamejam,[]
Overgrow Yunk,tonkgoesbonk,https://tonkgoesbonk.itch.io/overgrow-yunk,,,,Give the junk yard back to nature,[]
Suyu Rhythm,BiScript,https://biscript.itch.io/suyu-rhythm,27 April 2025 @ 16:33 UTC,,Rhythm,A tapping musical rhythm game!,"['2D', 'Atmospheric', 'Cute', 'Female Protagonist', 'Indie', 'LÖVE', 'lua', 'Music', 'Romance']"
Avatar Character Creator,Sporek,https://sporek.itch.io/avatar-character-creator,27 April 2025 @ 16:32 UTC,,,Create your own Na'vi!,"['avatar', 'Casual', 'Character Customization', 'Cozy', 'Fangame', 'gdevelop', 'james-cameron', 'navi', 'No AI', 'Relaxing']"
Blockball,Nimbushead,https://nimbusheadstudios.itch.io/blockball,27 April 2025 @ 16:31 UTC,,,Block balls into smaller and smaller spaces,"['2D', 'Playdate']"
Private Equity Simulator,antfortress,https://antfortress.itch.io/private-equity-simulator,27 April 2025 @ 16:31 UTC,,Role Playing,"Grill, exploit, and fire useless NPCs.","['artificial-intelligence', 'Dark Humor', 'Indie', 'satire', 'Singleplayer', 'Text based', 'Unity']"
Grass Mania,Martninn,https://martninn.itch.io/overgrown,27 April 2025 @ 16:30 UTC,,Action,A warioware-like gardening game,"['Gardening', 'No AI']"
School of Dark Arts: The Ritual,Nim_Lorekeeper,https://nim-lorekeeper.itch.io/school-of-dark-arts-the-ritual,27 April 2025 @ 16:30 UTC,,Puzzle,"To graduate, you must succesfully perform the ritual and summon the monster","['Dark', 'Dark Fantasy', 'RPG Maker']"
IN THE DARK,S.star11,https://sstar11.itch.io/in-the-dark,27 April 2025 @ 16:28 UTC,,,,[]
Sumo Samurai,bmarzi,https://bmarzi55.itch.io/sumo-samurai,27 April 2025 @ 16:27 UTC,,Action,A Japanese inspired dungeon game.,[]
James Glass's: Get Out Of Me Garden,Piggward,https://piggward.itch.io/get-out-of-me-garden,,,Adventure,Defend your garden and nurture your precious flowers,[]
Space Game,Ma7moud Games Studios MGS,https://ma7moud-games-studios-mgs.itch.io/space-game,,,,لا تجربوها,[]
Pink Fluffy Nightmares,Syllyas,https://syllyas.itch.io/pink-fluffy-nightmares,27 April 2025 @ 16:24 UTC,,Platformer,Rage game platformer in pink blue aesthetic,"['2D', 'Atmospheric', 'Indie', 'Lo-fi', 'Pixel Art']"
Exo-Fighter,maxwell_mph,https://maxwell-mph.itch.io/exo-fight,27 April 2025 @ 16:24 UTC,,Shooter,A topdown scifi shooter.,"['Pixel Art', 'Top down shooter']"
Happy Bird,Sqvist,https://sqvist.itch.io/happy-bird,27 April 2025 @ 16:23 UTC,,,Local multiplayer mayhem,"['Arcade', 'Casual', 'Local multiplayer']"
Party Animal,sammo_4gun,https://sammo-4gun.itch.io/party-animal,27 April 2025 @ 16:21 UTC,,Action,Hosting a party isn't all fun and games...,"['2D', 'Cute', 'No AI']"
The Adventure of Cliff in The Overgrown World,RisingPHXGames,https://risingphxgames.itch.io/the-adventure-of-cliff-in-the-overgrown-world,27 April 2025 @ 16:20 UTC,,Platformer,Cliff needs help planting his flowers before spring has sprung!,[]
CASINO SIMULATOR,MR. PLUTO ^_^,https://mr-pluton.itch.io/casino-simulator,27 April 2025 @ 16:19 UTC,,Simulation,Simple online casino simulator,"['2D', 'Casual', 'minigames']"
Easter Saver,Articul_0,https://articul-0.itch.io/easter-saver,,,Rhythm,Help flower with her egg,[]
Abyss09,Argo,https://argozan1.itch.io/abyss09,27 April 2025 @ 16:14 UTC,,Survival,Retrieve the data. At all costs.,"['3D', 'Atmospheric', 'Horror', 'Singleplayer']"
Connect Four,MauroDot,https://maurodot.itch.io/connect-four,27 April 2025 @ 16:13 UTC,,Puzzle,,[]
Black Box Descent,Trem13roZ,https://trem13roz.itch.io/black-box-descent,27 April 2025 @ 16:13 UTC,,Simulation,Survival Strategy Game,[]
star tag,nhgfffhjffdd,https://nhgfffhjffdd.itch.io/star-tag,27 April 2025 @ 16:12 UTC,,,,[]
Froggy Match-Three,GKProduction,https://gkproduction.itch.io/froggy-match-three,,,,Bring them together!,[]
Catscene,Kirito,https://kob-kirito.itch.io/catscene,27 April 2025 @ 16:09 UTC,,Educational,,['Singleplayer']
Cowboy & Space-boy,Darrshan,https://kaiohu.itch.io/cowboy-space-boy,27 April 2025 @ 16:09 UTC,,Action,2D Action Platformer,[]
Catching Felines,jegdu,https://jegdu.itch.io/catching-felines,27 April 2025 @ 16:07 UTC,,Adventure,,"['Cats', 'powerpoint']"
Weed Cutting Simulator,rbenz,https://rbenz.itch.io/weed-cutting-simulator,27 April 2025 @ 16:02 UTC,,,Cut weeds to stop them from overgrowing.,[]
Weed Cutting Simulator,rbenz,https://rbenz.itch.io/weed-cutting-simulator,27 April 2025 @ 16:02 UTC,,,Cut weeds to stop them from overgrowing.,[]
KatzenKrawler,Uhkko,https://uhkko.itch.io/keckse,27 April 2025 @ 16:02 UTC,,Action,"Cats and gambling, the two best things in life...",['Cats']
Growing Thorns [2D Spring  Jam 2025],Nerudas,https://nerudas.itch.io/growing-throns-2d-spring-jam-2025,,,Strategy,try to repel the ennemies attacking you destroy ther nest by growing you plant..,[]
Stone Of Gravity,stamer228,https://stamer228.itch.io/stone-of-gravity,27 April 2025 @ 16:01 UTC,,,,[]
Spring rabbit,Mohammed,https://mohammed-23446.itch.io/spring-rabbit,,,Puzzle,A game about a cute little blue bunny,[]
Sugar WonderLand,burrramos,https://burrramos.itch.io/sugar-wonderland,27 April 2025 @ 15:59 UTC,,,,['Arcade']
Project Atlantis,Zloysvin,https://zloysvin.itch.io/project-atlantis,27 April 2025 @ 15:59 UTC,,Adventure,,"['Horror', 'submarine', 'underwater']"
No Mercy Father,4seti2,https://4seti2.itch.io/no-mercy-father,27 April 2025 @ 15:58 UTC,,Visual Novel,,[]
Cryo-Nine,Voltseon,https://voltseon.itch.io/cryo-nine,27 April 2025 @ 15:58 UTC,,Adventure,,"['Horror', 'Singleplayer', 'underwater', 'upgrades']"
BONE WELDER,KANEYMON,https://kaneymon.itch.io/bone-welder,,,Survival,"A job that must be done, done by the desperate.",[]
"Non, Merci!",Vojtěch Brůža,https://broseten.itch.io/non-merci,27 April 2025 @ 15:58 UTC,,Puzzle,,"['bark', 'Cartoon', 'Cozy', 'Dogs', 'Low-poly', 'poop']"
BipBopEgg,Switala,https://switala.itch.io/bipbop-egg,27 April 2025 @ 15:54 UTC,,Platformer,,[]
Angry Eggs,fabroGAMING,https://fabrogaming.itch.io/angryeggs,27 April 2025 @ 15:54 UTC,,Puzzle,Save Easter. Smash rabbits! (Game Jam 2025),"['Animals', 'Cozy', 'Cute', 'Meme', 'My First Game Jam', 'Singleplayer', 'Unity']"
Hell? Yeah!,lonnie,https://aeternal11.itch.io/hell-yeah,27 April 2025 @ 15:54 UTC,,,Take the role of a hell's judge,"['3D', 'Funny', 'Point & Click', 'PSX (PlayStation)', 'Retro']"
Arcane Balls: Asking for Mercy,Lůca,https://cotijelucie.itch.io/no-mercy-bgj-2025,27 April 2025 @ 15:53 UTC,,Action,Small game made for Brno Game Jam 2025,"['3D', 'Blender', 'Bullet Hell', 'Godot', 'No AI', 'Singleplayer']"
SuperAutoCats,404cokieNotFound,https://404cokienotfound.itch.io/superautocats,27 April 2025 @ 15:52 UTC,,Strategy,A project made for the 11th UOL game jam. It is an auto-battler.,"['2D', 'Multiplayer']"
DISCARDED,Da_hutis99,https://dahutis.itch.io/discarded,27 April 2025 @ 15:50 UTC,,Card Game,DeckBuilding Atmospheric Card Game from Brno Game Jam 2025,"['Deck Building', 'Horror', 'Pixel Art', 'Unity']"
Brainrot Game Battle Tung tung sahur,deinoskin,https://deinoskin.itch.io/brainrot-game-battle-tung-tung-sahur,27 April 2025 @ 15:50 UTC,,Action,Welcome to Brainrot AI Game Battle,"['brainrot', 'tungtungsahur', 'tungtungtung']"
Mental Gear,emptygamer,https://emptygamer.itch.io/mental-gear,27 April 2025 @ 15:49 UTC,,Card Game,一場關於心靈的戰爭，活著吧！在心破碎之前...,[]
Hra Za Horu,szegenyova,https://szegenyova.itch.io/hra-za-horu,27 April 2025 @ 15:49 UTC,,Strategy,It's a 2d strategy where you play as a massive himalayan mountain facing a rush of climbers.,"['artgame', 'Atmospheric', 'Indie', 'Minimalist', 'nature', 'Point & Click', 'Simple', 'Unity']"
Down Under,lumicious,https://lumicious.itch.io/down-under,,,,Underwater horror game jam result,[]
Jump Cloud,STgamesDevs,https://stgamesdevs.itch.io/jump-cloud,27 April 2025 @ 15:48 UTC,,,"Jump, land, and stack fluffy clouds to reach the sky! Perfect timing is the key.","['2D', 'Aseprite', 'High Score', 'Indie', 'Mouse only', 'Pixel Art', 'Singleplayer', 'Unity']"
Final飯太稀,ORGRIMSOREN,https://orgrimsoren.itch.io/stggame,,,Shooter,彈幕遊戲prototype,[]
Sylvine,steamcollect,https://steamcollect.itch.io/sylvine,27 April 2025 @ 15:45 UTC,,Puzzle,,"['nature', 'Pixel Art', 'plant']"
Abiogenesis,Aarx,https://aarx.itch.io/abiogenesis,27 April 2025 @ 15:45 UTC,,Simulation,"Absorb lipids, proteins, and membranes to evolve into a living protocell and win.","['2D', 'Pixel Art']"
pickles ponders... pats,KA Tan,https://tchaikovskyed.itch.io/pickles-ponders-pats,27 April 2025 @ 15:43 UTC,,Visual Novel,pat a cat or get chomped,"['binksi', 'Bitsy', 'Cats', 'Cozy', 'Cute', 'Funny', 'No AI', 'Pixel Art', 'Short']"
Rizoma,imanchouchou,https://imanchouchou.itch.io/rizoma,27 April 2025 @ 15:42 UTC,,,,[]
Idle Numerate,AlgorithmAlchemists,https://algorithmalchemists.itch.io/idle-numerate,27 April 2025 @ 15:40 UTC,,Strategy,"Idle math game, create your equation to gain the maximum point and make your goal","['Idle', 'Math']"
Gnome's Garden,BoingThe2nd,https://boingthe2nd.itch.io/gnomes-garden,27 April 2025 @ 15:40 UTC,,Platformer,,[]
Flowerphobia - No Mercy for Flowers,Abhishta Adyatma,https://abhishta.itch.io/flowerphobia,,,Action,,[]
Awebotchi,Birdem,https://birdem.itch.io/awebotchi,27 April 2025 @ 15:38 UTC,,Simulation,Tamagocthilerden esinlenilmiş bir Virtual Pet oyunu,"['tamagotchi', 'Virtual Pet']"
Eggain,Dart Frog,https://dart-frog.itch.io/eggain,,,Role Playing,Egg fight! Then go eggain..,[]
Merci or no mercy,bartsilver,https://bartsilver.itch.io/merci-or-no-mercy,27 April 2025 @ 15:38 UTC,,,,[]
Undesired : One Room,ApoGriff,https://apogriff.itch.io/undesired-one-room,27 April 2025 @ 15:38 UTC,,Adventure,A adventure game make during a Jam !,"['3D', 'Creepy', 'dtj36', 'First-Person', 'Funny', 'No AI', 'Psychological Horror', 'puzz', 'Singleplayer']"
UFO valley sightseeing,Churong,https://churong.itch.io/ufo-town-sightseeing,27 April 2025 @ 15:37 UTC,,Simulation,,['3D']
Epic Math Game Deluxe 4K Ultra DLSS,Attomannen,https://attomannen.itch.io/back2basic,27 April 2025 @ 15:33 UTC,,Shooter,,['Pixel Art']
Cats Eternal,Kuaku,https://kuaku.itch.io/cats-eternal,27 April 2025 @ 15:32 UTC,,,CAAAAAAAAATTS,[]
Leaf Knight,BusOfSelfDoubt,https://busofselfdoubt.itch.io/leaf-knight,27 April 2025 @ 15:29 UTC,,Action,killing critters and shooing leaves,"['Forest', 'Godot', 'Score Attack', 'Top-Down']"
Eggstaurant,takanazwa5,https://takanazwa5.itch.io/eggstaurant,27 April 2025 @ 15:26 UTC,,,,"['2D', 'Cozy', 'Game Jam', 'Open Source', 'Pixel Art']"
Akita,Argo,https://argozan1.itch.io/akita1,,,,,[]
Death Battle,rodebalnoy11@gmail.com,https://rodebalnoy.itch.io/death-battle,27 April 2025 @ 15:24 UTC,,Fighting,The ultimate fighter game,"['2D', 'Anime', 'Fantasy', 'Multiplayer']"
Noah's Dark Dilemma,Krumplik,https://krumplik.itch.io/noahs-dark-dilemma,27 April 2025 @ 15:24 UTC,,Action,,"['3D', 'Animals', 'Fast-Paced', 'First-Person', 'Historical', 'Singleplayer']"
DEMO: Duelists Journey,DuelistsJourney,https://duelistsjourney.itch.io/duelists-journey,,,Adventure,"Are you ready to grind, and become the greatest duelist of all time?!",[]
Present [EN],Aug,https://aug81074.itch.io/present-en,27 April 2025 @ 15:23 UTC,,Visual Novel,A really short game about giving presents,"['1-bit', '2D', 'Black and White', 'decker', 'Minimalist', 'Short']"
Pest Panic,tomas7777,https://tomas7777.itch.io/pest-panic,27 April 2025 @ 15:21 UTC,,,A fast paced game about protecting carrots from invasive plants.,"['2D', 'Arcade', 'bunny', 'Retro', 'spring2djam', 'TIC-80']"
Diary of Despair,im02kai,https://im02kai.itch.io/diary-of-despair,,,Action,,[]
BINARY CONVERT,Tecnocorp,https://tecnocorp.itch.io/binary-convert,,,,recomended full screen,[]
Spells Duel,pinguinosod,https://pinguinosod.itch.io/spells-duel,,,Fighting,Forge spells with the elements you gather and defeat your opponent,[]
In our final moments...,Lex Fezler,https://lex-x-f.itch.io/in-our-final-moment,,,Interactive Fiction,A conversation between two people who know they're on the verge of death.,[]
Earth Explorer,ProModders_Games,https://promodders-games.itch.io/earth-explorer,27 April 2025 @ 15:14 UTC,,Adventure,Earth game about geography and exploring the planet.,"['3D', 'Casual', 'Exploration', 'First-Person', 'Open World', 'Singleplayer', 'Unity']"
Trespass,Sofian Kourkzi,https://sof1an.itch.io/trespass,27 April 2025 @ 15:11 UTC,,,a short walk on corporate property,[]
Helping children with autism improve their social skills: cartoon VR conversation game （Version2）,xiruo Ma,https://xiruo-ma.itch.io/helping-children-with-autismversion2,27 April 2025 @ 15:11 UTC,,Educational,,[]
The Mandalorian and The Hunt For Prestige,samc225,https://samc225.itch.io/the-mandalorian-and-the-hunt-for-prestige,27 April 2025 @ 15:10 UTC,,Action,,[]
Waste not!,Wastenot20241,https://wastenot20241.itch.io/waste-not,27 April 2025 @ 15:08 UTC,,Educational,,[]
Stranded,Whale098,https://whale098.itch.io/stranded,27 April 2025 @ 15:08 UTC,,Platformer,escape the spaceship,"['No AI', 'Pixel Art', 'Space']"
Emoji Slicer,KVN_Undso,https://kvn-undso.itch.io/emoji-slicer,27 April 2025 @ 15:07 UTC,,Action,,"['2D', 'Arcade', 'emojis', 'Game Jam']"
Space Hunter,CAESARGAMES91,https://caesargames91.itch.io/space-hunter,,,Shooter,Challenge yourself with this short game!,[]
TetRiss,Wertzi,https://wertzi.itch.io/tetriss,27 April 2025 @ 15:04 UTC,,Puzzle,"Cut your pieces in the right form, to survive this paper driven TetRiss experience!","['2D', 'Arcade', 'Casual', 'Game Jam', 'High Score', 'Indie', 'No AI', 'paper', 'Singleplayer', 'Tetris']"
Exec(k)utor,dany-on-demand,https://dany-on-demand.itch.io/execkutor,27 April 2025 @ 15:01 UTC,,Action,,[]
HULL,GusGas,https://gusgas.itch.io/hull,27 April 2025 @ 15:00 UTC,,Survival,"Co-op online horror. Maintain your submarine's HULL, and survive!","['Atmospheric', 'Co-op', 'Horror', 'underwater']"
